"REF_DATE","GEO","DGUID","Age group","Sex","Satisfaction with life and with selected domains of life","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Prairie provinces","2016A00014","45 to 54 years","Both sexes","Personal relationships","Number","223","units ","0","v119130953","9.6.1.5","8.0","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Both sexes","Personal appearance","Number","223","units ","0","v119130954","9.6.1.6","7.1","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Both sexes","Feelings of safety","Number","223","units ","0","v119130955","9.6.1.7","8.3","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119130956","9.6.1.8","7.3","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Both sexes","Free time","Number","223","units ","0","v119130957","9.6.1.9","6.4","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Both sexes","Quality of local environment","Number","223","units ","0","v119130958","9.6.1.10","8.0","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Life as a whole","Number","223","units ","0","v119130959","9.6.2.1","7.8","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Standard of living","Number","223","units ","0","v119130960","9.6.2.2","7.4","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Health","Number","223","units ","0","v119130961","9.6.2.3","7.2","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Achievement in life","Number","223","units ","0","v119130962","9.6.2.4","7.0","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Personal relationships","Number","223","units ","0","v119130963","9.6.2.5","8.1","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Personal appearance","Number","223","units ","0","v119130964","9.6.2.6","7.3","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Feelings of safety","Number","223","units ","0","v119130965","9.6.2.7","8.3","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Feeling part of the community","Number","223","units ","0","v119130966","9.6.2.8","7.2","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Free time","Number","223","units ","0","v119130967","9.6.2.9","6.4","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Males","Quality of local environment","Number","223","units ","0","v119130968","9.6.2.10","8.0","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Life as a whole","Number","223","units ","0","v119130969","9.6.3.1","8.1","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Standard of living","Number","223","units ","0","v119130970","9.6.3.2","7.7","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Health","Number","223","units ","0","v119130971","9.6.3.3","7.0","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Achievement in life","Number","223","units ","0","v119130972","9.6.3.4","7.1","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Personal relationships","Number","223","units ","0","v119130973","9.6.3.5","7.9","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Personal appearance","Number","223","units ","0","v119130974","9.6.3.6","6.9","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Feelings of safety","Number","223","units ","0","v119130975","9.6.3.7","8.3","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Feeling part of the community","Number","223","units ","0","v119130976","9.6.3.8","7.3","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Free time","Number","223","units ","0","v119130977","9.6.3.9","6.5","","","","1"
"2016","Prairie provinces","2016A00014","45 to 54 years","Females","Quality of local environment","Number","223","units ","0","v119130978","9.6.3.10","7.9","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Life as a whole","Number","223","units ","0","v119130979","9.7.1.1","7.9","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Standard of living","Number","223","units ","0","v119130980","9.7.1.2","7.8","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Health","Number","223","units ","0","v119130981","9.7.1.3","7.1","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Achievement in life","Number","223","units ","0","v119130982","9.7.1.4","7.4","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Personal relationships","Number","223","units ","0","v119130983","9.7.1.5","7.8","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Personal appearance","Number","223","units ","0","v119130984","9.7.1.6","7.1","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Feelings of safety","Number","223","units ","0","v119130985","9.7.1.7","8.3","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119130986","9.7.1.8","7.3","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Free time","Number","223","units ","0","v119130987","9.7.1.9","7.1","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Both sexes","Quality of local environment","Number","223","units ","0","v119130988","9.7.1.10","8.2","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Life as a whole","Number","223","units ","0","v119130989","9.7.2.1","7.9","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Standard of living","Number","223","units ","0","v119130990","9.7.2.2","7.7","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Health","Number","223","units ","0","v119130991","9.7.2.3","7.2","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Achievement in life","Number","223","units ","0","v119130992","9.7.2.4","7.4","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Personal relationships","Number","223","units ","0","v119130993","9.7.2.5","7.8","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Personal appearance","Number","223","units ","0","v119130994","9.7.2.6","7.4","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Feelings of safety","Number","223","units ","0","v119130995","9.7.2.7","8.4","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Feeling part of the community","Number","223","units ","0","v119130996","9.7.2.8","7.4","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Free time","Number","223","units ","0","v119130997","9.7.2.9","7.1","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Males","Quality of local environment","Number","223","units ","0","v119130998","9.7.2.10","8.2","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Life as a whole","Number","223","units ","0","v119130999","9.7.3.1","7.9","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Standard of living","Number","223","units ","0","v119131000","9.7.3.2","7.9","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Health","Number","223","units ","0","v119131001","9.7.3.3","7.0","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Achievement in life","Number","223","units ","0","v119131002","9.7.3.4","7.5","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Personal relationships","Number","223","units ","0","v119131003","9.7.3.5","7.9","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Personal appearance","Number","223","units ","0","v119131004","9.7.3.6","6.9","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Feelings of safety","Number","223","units ","0","v119131005","9.7.3.7","8.3","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Feeling part of the community","Number","223","units ","0","v119131006","9.7.3.8","7.2","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Free time","Number","223","units ","0","v119131007","9.7.3.9","7.1","","","","1"
"2016","Prairie provinces","2016A00014","55 to 64 years","Females","Quality of local environment","Number","223","units ","0","v119131008","9.7.3.10","8.2","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Life as a whole","Number","223","units ","0","v119131009","9.8.1.1","8.1","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Standard of living","Number","223","units ","0","v119131010","9.8.1.2","7.9","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Health","Number","223","units ","0","v119131011","9.8.1.3","7.0","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Achievement in life","Number","223","units ","0","v119131012","9.8.1.4","7.6","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Personal relationships","Number","223","units ","0","v119131013","9.8.1.5","8.3","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Personal appearance","Number","223","units ","0","v119131014","9.8.1.6","7.5","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Feelings of safety","Number","223","units ","0","v119131015","9.8.1.7","8.4","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Feeling part of the community","Number","223","units ","0","v119131016","9.8.1.8","7.7","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Free time","Number","223","units ","0","v119131017","9.8.1.9","7.8","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Both sexes","Quality of local environment","Number","223","units ","0","v119131018","9.8.1.10","8.3","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Life as a whole","Number","223","units ","0","v119131019","9.8.2.1","8.1","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Standard of living","Number","223","units ","0","v119131020","9.8.2.2","7.8","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Health","Number","223","units ","0","v119131021","9.8.2.3","6.8","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Achievement in life","Number","223","units ","0","v119131022","9.8.2.4","7.6","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Personal relationships","Number","223","units ","0","v119131023","9.8.2.5","8.2","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Personal appearance","Number","223","units ","0","v119131024","9.8.2.6","7.5","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Feelings of safety","Number","223","units ","0","v119131025","9.8.2.7","8.3","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Feeling part of the community","Number","223","units ","0","v119131026","9.8.2.8","7.6","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Free time","Number","223","units ","0","v119131027","9.8.2.9","7.6","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Males","Quality of local environment","Number","223","units ","0","v119131028","9.8.2.10","8.3","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Females","Life as a whole","Number","223","units ","0","v119131029","9.8.3.1","8.2","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Females","Standard of living","Number","223","units ","0","v119131030","9.8.3.2","7.9","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Females","Health","Number","223","units ","0","v119131031","9.8.3.3","7.1","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Females","Achievement in life","Number","223","units ","0","v119131032","9.8.3.4","7.6","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Females","Personal relationships","Number","223","units ","0","v119131033","9.8.3.5","8.4","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Females","Personal appearance","Number","223","units ","0","v119131034","9.8.3.6","7.4","","","","1"
"2016","Prairie provinces","2016A00014","65 years and over","Females","Feelings of safety","Number","223","units ","0","v119131035","9.8.3.7","8.5","","","","1"
